"Senator1","Senator2","Weight2017","Weight2015","Weight2013","Weight2011"
"MTL000383","MTL000052",NA,NA,NA,NA
"MTL000383","MTL000076",NA,NA,NA,NA
"MTL000383","MTL000124",NA,NA,NA,NA
"MTL000383","MTL000364",NA,NA,NA,NA
"MTL000383","MTL000187",NA,NA,NA,NA
"MTL000383","MTL000006",NA,NA,NA,NA
"MTL000383","MTL000387",0.781793842034806,NA,NA,NA
"MTL000383","MTL000133",0.780619111709287,NA,NA,NA
"MTL000383","MTL000094",NA,NA,NA,NA
"MTL000383","MTL000388",NA,NA,NA,NA
"MTL000383","MTL000289",0.815860215053763,NA,NA,NA
"MTL000383","MTL000318",NA,NA,NA,NA
"MTL000383","MTL000222",0.754569190600522,NA,NA,NA
"MTL000383","MTL000178",NA,NA,NA,NA
"MTL000383","MTL000147",NA,NA,NA,NA
"MTL000383","MTL000143",0.827404479578393,NA,NA,NA
"MTL000383","MTL000246",NA,NA,NA,NA
"MTL000383","MTL000313",NA,NA,NA,NA
"MTL000383","MTL000112",NA,NA,NA,NA
"MTL000383","MTL000305",0.721552878179384,NA,NA,NA
"MTL000383","MTL000095",NA,NA,NA,NA
"MTL000383","MTL000184",NA,NA,NA,NA
"MTL000383","MTL000236",NA,NA,NA,NA
"MTL000383","MTL000404",NA,NA,NA,NA
"MTL000383","MTL000026",NA,NA,NA,NA
"MTL000383","MTL000385",0.910569105691057,NA,NA,NA
"MTL000383","MTL000406",NA,NA,NA,NA
"MTL000383","MTL000371",0.742281879194631,NA,NA,NA
"MTL000383","MTL000058",NA,NA,NA,NA
"MTL000383","MTL000368",NA,NA,NA,NA
"MTL000383","MTL000097",NA,NA,NA,NA
"MTL000383","MTL000021",0.948253557567917,NA,NA,NA
"MTL000383","MTL000226",NA,NA,NA,NA
"MTL000383","MTL000012",NA,NA,NA,NA
"MTL000383","MTL000027",0.874488403819918,NA,NA,NA
"MTL000383","MTL000091",NA,NA,NA,NA
"MTL000383","MTL000066",0.921017402945114,NA,NA,NA
"MTL000383","MTL000068",NA,NA,NA,NA
"MTL000383","MTL000212",NA,NA,NA,NA
"MTL000383","MTL000129",NA,NA,NA,NA
"MTL000383","MTL000213",0.699604743083004,NA,NA,NA
"MTL000383","MTL000221",NA,NA,NA,NA
"MTL000383","MTL000127",NA,NA,NA,NA
"MTL000383","MTL000144",NA,NA,NA,NA
"MTL000383","MTL000001",NA,NA,NA,NA
"MTL000383","MTL000109",NA,NA,NA,NA
"MTL000383","MTL000145",NA,NA,NA,NA
"MTL000383","MTL000136",NA,NA,NA,NA
"MTL000383","MTL000043",0.84869325997249,NA,NA,NA
"MTL000383","MTL000028",NA,NA,NA,NA
"MTL000383","MTL000108",NA,NA,NA,NA
"MTL000383","MTL000040",NA,NA,NA,NA
"MTL000383","MTL000053",NA,NA,NA,NA
"MTL000383","MTL000125",NA,NA,NA,NA
"MTL000383","MTL000402",0.850066934404284,NA,NA,NA
"MTL000383","MTL000273",NA,NA,NA,NA
"MTL000383","MTL000110",NA,NA,NA,NA
"MTL000383","MTL000141",NA,NA,NA,NA
"MTL000383","MTL000049",NA,NA,NA,NA
"MTL000383","MTL000139",NA,NA,NA,NA
"MTL000383","MTL000201",NA,NA,NA,NA
"MTL000383","MTL000114",NA,NA,NA,NA
"MTL000383","MTL000031",NA,NA,NA,NA
"MTL000383","MTL000176",NA,NA,NA,NA
"MTL000383","MTL000198",NA,NA,NA,NA
"MTL000383","MTL000081",NA,NA,NA,NA
"MTL000383","MTL000013",0.76510067114094,NA,NA,NA
"MTL000383","MTL000384",NA,NA,NA,NA
"MTL000383","MTL000007",NA,NA,NA,NA
"MTL000383","MTL000308",NA,NA,NA,NA
"MTL000383","MTL000378",NA,NA,NA,NA
"MTL000383","MTL000328",NA,NA,NA,NA
"MTL000383","MTL000399",NA,NA,NA,NA
"MTL000383","MTL000262",NA,NA,NA,NA
"MTL000383","MTL000062",NA,NA,NA,NA
"MTL000383","MTL000047",NA,NA,NA,NA
"MTL000383","MTL000100",NA,NA,NA,NA
"MTL000383","MTL000121",0.799461641991925,NA,NA,NA
"MTL000383","MTL000375",NA,NA,NA,NA
"MTL000383","MTL000056",NA,NA,NA,NA
"MTL000383","MTL000281",NA,NA,NA,NA
"MTL000383","MTL000159",0.819178082191781,NA,NA,NA
"MTL000383","MTL000224",NA,NA,NA,NA
"MTL000383","MTL000077",NA,NA,NA,NA
"MTL000383","MTL000379",NA,NA,NA,NA
"MTL000383","MTL000084",NA,NA,NA,NA
"MTL000383","MTL000149",NA,NA,NA,NA
"MTL000383","MTL000398",NA,NA,NA,NA
"MTL000383","MTL000055",NA,NA,NA,NA
"MTL000383","MTL000083",NA,NA,NA,NA
"MTL000383","MTL000302",NA,NA,NA,NA
"MTL000383","MTL000054",0.744310575635877,NA,NA,NA
"MTL000383","MTL000193",NA,NA,NA,NA
"MTL000383","MTL000057",NA,NA,NA,NA
"MTL000383","MTL000370",NA,NA,NA,NA
"MTL000383","MTL000185",NA,NA,NA,NA
"MTL000383","MTL000396",NA,NA,NA,NA
"MTL000383","MTL000134",NA,NA,NA,NA
"MTL000383","MTL000171",0.915184678522572,NA,NA,NA
"MTL000383","MTL000408",0.885057471264368,NA,NA,NA
"MTL000383","MTL000022",NA,NA,NA,NA
"MTL000383","MTL000104",NA,NA,NA,NA
"MTL000383","MTL000403",NA,NA,NA,NA
"MTL000383","MTL000003",NA,NA,NA,NA
"MTL000383","MTL000039",NA,NA,NA,NA
"MTL000383","MTL000089",0.89544235924933,NA,NA,NA
"MTL000383","MTL000339",NA,NA,NA,NA
"MTL000383","MTL000037",NA,NA,NA,NA
"MTL000383","MTL000188",NA,NA,NA,NA
"MTL000383","MTL000035",NA,NA,NA,NA
"MTL000383","MTL000336",NA,NA,NA,NA
"MTL000383","MTL000098",NA,NA,NA,NA
"MTL000383","MTL000312",NA,NA,NA,NA
"MTL000383","MTL000230",NA,NA,NA,NA
"MTL000383","MTL000025",NA,NA,NA,NA
"MTL000383","MTL000394",0.899598393574297,NA,NA,NA
"MTL000383","MTL000078",NA,NA,NA,NA
"MTL000383","MTL000102",NA,NA,NA,NA
"MTL000383","MTL000186",NA,NA,NA,NA
"MTL000383","MTL000411",NA,NA,NA,NA
"MTL000383","MTL000123",NA,NA,NA,NA
"MTL000383","MTL000002",NA,NA,NA,NA
"MTL000383","MTL000373",NA,NA,NA,NA
"MTL000383","MTL000018",NA,NA,NA,NA
"MTL000383","MTL000301",NA,NA,NA,NA
"MTL000383","MTL000051",0.941785252263907,NA,NA,NA
"MTL000383","MTL000111",NA,NA,NA,NA
"MTL000383","MTL000150",NA,NA,NA,NA
"MTL000383","MTL000343",NA,NA,NA,NA
"MTL000383","MTL000118",0.877659574468085,NA,NA,NA
"MTL000383","MTL000075",NA,NA,NA,NA
"MTL000383","MTL000065",NA,NA,NA,NA
"MTL000383","MTL000080",NA,NA,NA,NA
"MTL000383","MTL000126",NA,NA,NA,NA
"MTL000383","MTL000219",NA,NA,NA,NA
"MTL000383","MTL000189",NA,NA,NA,NA
"MTL000383","MTL000309",NA,NA,NA,NA
"MTL000383","MTL000063",NA,NA,NA,NA
"MTL000383","MTL000172",0.833550065019506,NA,NA,NA
"MTL000383","MTL000196",NA,NA,NA,NA
"MTL000383","MTL000105",NA,NA,NA,NA
"MTL000383","MTL000041",NA,NA,NA,NA
"MTL000383","MTL000106",NA,NA,NA,NA
"MTL000383","MTL000042",NA,NA,NA,NA
"MTL000383","MTL000036",NA,NA,NA,NA
"MTL000383","MTL000355",NA,NA,NA,NA
"MTL000383","MTL000395",NA,NA,NA,NA
"MTL000383","MTL000101",NA,NA,NA,NA
"MTL000383","MTL000023",NA,NA,NA,NA
"MTL000383","MTL000207",NA,NA,NA,NA
"MTL000383","MTL000009",0.926568758344459,NA,NA,NA
"MTL000383","MTL000107",0.783854166666667,NA,NA,NA
"MTL000383","MTL000365",NA,NA,NA,NA
"MTL000383","MTL000092",NA,NA,NA,NA
"MTL000383","MTL000192",NA,NA,NA,NA
"MTL000383","MTL000410",NA,NA,NA,NA
"MTL000383","MTL000038",NA,NA,NA,NA
"MTL000383","MTL000216",NA,NA,NA,NA
"MTL000383","MTL000131",0.763052208835341,NA,NA,NA
"MTL000383","MTL000369",0.900937081659973,NA,NA,NA
"MTL000383","MTL000325",NA,NA,NA,NA
"MTL000383","MTL000237",NA,NA,NA,NA
"MTL000383","MTL000099",NA,NA,NA,NA
"MTL000383","MTL000048",NA,NA,NA,NA
"MTL000383","MTL000407",NA,NA,NA,NA
"MTL000383","MTL000341",NA,NA,NA,NA
"MTL000383","MTL000220",NA,NA,NA,NA
"MTL000383","MTL000359",0.902275769745649,NA,NA,NA
"MTL000383","MTL000389",NA,NA,NA,NA
"MTL000383","MTL000307",NA,NA,NA,NA
"MTL000383","MTL000146",NA,NA,NA,NA
"MTL000383","MTL000103",0.738955823293173,NA,NA,NA
"MTL000383","MTL000269",NA,NA,NA,NA
"MTL000383","MTL000135",NA,NA,NA,NA
"MTL000383","X",0.616858237547893,NA,NA,NA
"MTL000383","MTL000033",NA,NA,NA,NA
"MTL000383","MTL000349",NA,NA,NA,NA
"MTL000383","MTL000163",NA,NA,NA,NA
"MTL000383","MTL000390",NA,NA,NA,NA
"MTL000383","MTL000215",NA,NA,NA,NA
"MTL000383","MTL000044",0.77807486631016,NA,NA,NA
"MTL000383","MTL000362",NA,NA,NA,NA
"MTL000383","MTL000059",NA,NA,NA,NA
"MTL000383","MTL000117",NA,NA,NA,NA
"MTL000383","MTL000316",NA,NA,NA,NA
"MTL000383","MTL000072",NA,NA,NA,NA
"MTL000383","MTL000079",NA,NA,NA,NA
"MTL000383","MTL000190",NA,NA,NA,NA
"MTL000383","MTL000366",NA,NA,NA,NA
"MTL000383","MTL000096",NA,NA,NA,NA
"MTL000383","MTL000218",NA,NA,NA,NA
"MTL000383","MTL000400",NA,NA,NA,NA
"MTL000383","MTL000214",NA,NA,NA,NA
"MTL000383","MTL000158",NA,NA,NA,NA
"MTL000383","MTL000177",NA,NA,NA,NA
"MTL000383","MTL000256",NA,NA,NA,NA
"MTL000383","MTL000197",NA,NA,NA,NA
"MTL000383","MTL000045",NA,NA,NA,NA
"MTL000383","MTL000120",NA,NA,NA,NA
"MTL000383","MTL000357",NA,NA,NA,NA
"MTL000383","MTL000199",NA,NA,NA,NA
"MTL000383","MTL000381",0.935570469798658,NA,NA,NA
"MTL000383","MTL000142",NA,NA,NA,NA
"MTL000383","MTL000195",NA,NA,NA,NA
"MTL000383","MTL000179",NA,NA,NA,NA
"MTL000383","MTL000367",NA,NA,NA,NA
"MTL000383","MTL000290",NA,NA,NA,NA
"MTL000383","MTL000116",NA,NA,NA,NA
"MTL000383","MTL000397",NA,NA,NA,NA
"MTL000383","MTL000182",NA,NA,NA,NA
"MTL000383","MTL000119",NA,NA,NA,NA
"MTL000383","MTL000088",NA,NA,NA,NA
"MTL000383","MTL000138",NA,NA,NA,NA
"MTL000383","MTL000280",0.89196675900277,NA,NA,NA
"MTL000383","MTL000181",NA,NA,NA,NA
"MTL000383","MTL000148",NA,NA,NA,NA
"MTL000383","MTL000074",NA,NA,NA,NA
"MTL000383","MTL000279",NA,NA,NA,NA
"MTL000383","MTL000225",NA,NA,NA,NA
"MTL000383","MTL000132",NA,NA,NA,NA
"MTL000383","MTL000011",NA,NA,NA,NA
"MTL000383","MTL000061",NA,NA,NA,NA
"MTL000383","MTL000180",NA,NA,NA,NA
"MTL000383","MTL000377",NA,NA,NA,NA
"MTL000383","MTL000071",NA,NA,NA,NA
"MTL000383","MTL000087",NA,NA,NA,NA
"MTL000383","MTL000005",NA,NA,NA,NA
"MTL000383","MTL000070",NA,NA,NA,NA
"MTL000383","MTL000161",0.810089020771513,NA,NA,NA
"MTL000383","MTL000229",NA,NA,NA,NA
"MTL000383","MTL000064",NA,NA,NA,NA
"MTL000383","MTL000334",NA,NA,NA,NA
"MTL000383","MTL000073",NA,NA,NA,NA
"MTL000383","MTL000275",0.8,NA,NA,NA
"MTL000383","MTL000069",NA,NA,NA,NA
"MTL000383","MTL000217",NA,NA,NA,NA
"MTL000383","MTL000113",NA,NA,NA,NA
"MTL000383","MTL000356",NA,NA,NA,NA
"MTL000383","MTL000093",NA,NA,NA,NA
"MTL000383","MTL000128",NA,NA,NA,NA
"MTL000383","MTL000090",0.806622516556291,NA,NA,NA
"MTL000383","MTL000211",NA,NA,NA,NA
"MTL000383","MTL000276",NA,NA,NA,NA
"MTL000383","MTL000016",NA,NA,NA,NA
"MTL000383","MTL000140",NA,NA,NA,NA
"MTL000383","MTL000067",NA,NA,NA,NA
"MTL000383","MTL000017",NA,NA,NA,NA
"MTL000383","MTL000046",NA,NA,NA,NA
"MTL000383","MTL000304",NA,NA,NA,NA
"MTL000383","MTL000324",NA,NA,NA,NA
"MTL000383","MTL000354",0.928870292887029,NA,NA,NA
"MTL000383","MTL000303",NA,NA,NA,NA
"MTL000383","MTL000029",NA,NA,NA,NA
"MTL000383","MTL000380",NA,NA,NA,NA
"MTL000383","MTL000392",NA,NA,NA,NA
"MTL000383","MTL000004",NA,NA,NA,NA
"MTL000383","MTL000030",NA,NA,NA,NA
"MTL000383","MTL000085",NA,NA,NA,NA
"MTL000383","MTL000024",NA,NA,NA,NA
"MTL000383","MTL000008",NA,NA,NA,NA
"MTL000383","MTL000130",NA,NA,NA,NA
"MTL000383","MTL000173",NA,NA,NA,NA
"MTL000383","MTL000050",NA,NA,NA,NA
"MTL000052","MTL000076",NA,NA,NA,0.839779005524862
"MTL000052","MTL000124",NA,NA,NA,0.838879159369527
"MTL000052","MTL000364",NA,NA,NA,NA
"MTL000052","MTL000187",NA,NA,NA,NA
"MTL000052","MTL000006",NA,NA,NA,NA
"MTL000052","MTL000387",NA,NA,NA,NA
"MTL000052","MTL000133",NA,0.656542056074766,0.672459893048128,0.676056338028169
"MTL000052","MTL000094",NA,NA,NA,0.747763864042934
"MTL000052","MTL000388",NA,NA,NA,NA
"MTL000052","MTL000289",NA,0.884792626728111,NA,NA
"MTL000052","MTL000318",NA,NA,NA,NA
"MTL000052","MTL000222",NA,0.645764576457646,NA,NA
"MTL000052","MTL000178",NA,NA,NA,NA
"MTL000052","MTL000147",NA,NA,NA,0.842809364548495
"MTL000052","MTL000143",NA,0.829032258064516,NA,0.857142857142857
"MTL000052","MTL000246",NA,NA,NA,NA
"MTL000052","MTL000313",NA,NA,NA,NA
"MTL000052","MTL000112",NA,NA,NA,0.929824561403509
"MTL000052","MTL000305",NA,0.65668202764977,NA,NA
"MTL000052","MTL000095",NA,NA,NA,0.740869565217391
"MTL000052","MTL000184",NA,NA,NA,NA
"MTL000052","MTL000236",NA,NA,NA,NA
"MTL000052","MTL000404",NA,NA,NA,NA
"MTL000052","MTL000026",NA,NA,0.911651728553137,NA
"MTL000052","MTL000385",NA,NA,NA,NA
"MTL000052","MTL000406",NA,NA,NA,NA
"MTL000052","MTL000371",NA,NA,NA,NA
"MTL000052","MTL000058",NA,NA,NA,0.817073170731707
"MTL000052","MTL000368",NA,NA,NA,NA
"MTL000052","MTL000097",NA,NA,NA,0.795811518324607
"MTL000052","MTL000021",NA,0.88,0.89602053915276,NA
"MTL000052","MTL000226",NA,NA,NA,NA
"MTL000052","MTL000012",NA,NA,0.888741721854305,NA
"MTL000052","MTL000027",NA,NA,0.902829028290283,NA
"MTL000052","MTL000091",NA,NA,NA,0.677685950413223
"MTL000052","MTL000066",NA,0.880174291938998,NA,0.915343915343915
"MTL000052","MTL000068",NA,NA,NA,0.667218543046358
"MTL000052","MTL000212",NA,NA,NA,NA
"MTL000052","MTL000129",NA,0.875,0.898963730569948,0.889430894308943
"MTL000052","MTL000213",NA,0.639575971731449,NA,NA
"MTL000052","MTL000221",NA,NA,NA,NA
"MTL000052","MTL000127",NA,NA,NA,0.655115511551155
"MTL000052","MTL000144",NA,NA,NA,0.771378708551483
"MTL000052","MTL000001",NA,NA,0.870541611624835,NA
"MTL000052","MTL000109",NA,NA,NA,0.91358024691358
"MTL000052","MTL000145",NA,NA,NA,0.860215053763441
"MTL000052","MTL000136",NA,NA,NA,0.876046901172529
"MTL000052","MTL000043",NA,0.849588719153937,0.876860622462788,NA
"MTL000052","MTL000028",NA,NA,NA,NA
"MTL000052","MTL000108",NA,NA,NA,0.883642495784148
"MTL000052","MTL000040",NA,NA,0.660427807486631,NA
"MTL000052","MTL000053",NA,NA,NA,0.875954198473282
"MTL000052","MTL000125",NA,NA,NA,0.890434782608696
"MTL000052","MTL000402",NA,NA,NA,NA
"MTL000052","MTL000273",NA,NA,NA,NA
"MTL000052","MTL000110",NA,NA,NA,0.726785714285714
"MTL000052","MTL000141",NA,NA,NA,0.639442231075697
"MTL000052","MTL000049",NA,NA,0.784313725490196,NA
"MTL000052","MTL000139",NA,NA,NA,0.669934640522876
"MTL000052","MTL000201",NA,NA,NA,NA
"MTL000052","MTL000114",NA,NA,NA,0.788091068301226
"MTL000052","MTL000031",NA,NA,0.895086321381142,NA
"MTL000052","MTL000176",NA,NA,NA,NA
"MTL000052","MTL000198",NA,NA,NA,NA
"MTL000052","MTL000081",NA,NA,NA,0.63716814159292
"MTL000052","MTL000013",NA,0.67274678111588,0.669597989949749,NA
"MTL000052","MTL000384",NA,NA,NA,NA
"MTL000052","MTL000007",NA,0.87621359223301,0.871010638297872,NA
"MTL000052","MTL000308",NA,NA,NA,NA
"MTL000052","MTL000378",NA,NA,NA,NA
"MTL000052","MTL000328",NA,NA,NA,NA
"MTL000052","MTL000399",NA,NA,NA,NA
"MTL000052","MTL000262",NA,NA,NA,NA
"MTL000052","MTL000062",NA,NA,NA,0.648514851485149
"MTL000052","MTL000047",NA,NA,NA,NA
"MTL000052","MTL000100",NA,NA,NA,0.894551845342706
"MTL000052","MTL000121",NA,0.670731707317073,0.658904109589041,0.673179396092362
"MTL000052","MTL000375",NA,NA,NA,NA
"MTL000052","MTL000056",NA,NA,NA,0.704626334519573
"MTL000052","MTL000281",NA,NA,NA,NA
"MTL000052","MTL000159",NA,0.836047774158523,0.876865671641791,NA
"MTL000052","MTL000224",NA,NA,NA,NA
"MTL000052","MTL000077",NA,NA,NA,0.676616915422886
"MTL000052","MTL000379",NA,NA,NA,NA
"MTL000052","MTL000084",NA,NA,NA,0.860627177700348
"MTL000052","MTL000149",NA,NA,NA,0.664912280701754
"MTL000052","MTL000398",NA,NA,NA,NA
"MTL000052","MTL000055",NA,NA,NA,0.926186291739895
"MTL000052","MTL000083",NA,NA,NA,0.852631578947368
"MTL000052","MTL000302",NA,NA,NA,NA
"MTL000052","MTL000054",NA,0.662817551963048,0.653846153846154,0.63304347826087
"MTL000052","MTL000193",NA,NA,NA,NA
"MTL000052","MTL000057",NA,NA,NA,0.649825783972125
"MTL000052","MTL000370",NA,NA,NA,NA
"MTL000052","MTL000185",NA,NA,NA,NA
"MTL000052","MTL000396",NA,NA,NA,NA
"MTL000052","MTL000134",NA,NA,NA,0.736474694589878
"MTL000052","MTL000171",NA,0.905882352941176,0.915343915343915,NA
"MTL000052","MTL000408",NA,NA,NA,NA
"MTL000052","MTL000022",NA,0.615916955017301,0.607764390896921,NA
"MTL000052","MTL000104",NA,NA,NA,0.773123909249564
"MTL000052","MTL000403",NA,NA,NA,NA
"MTL000052","MTL000003",NA,NA,NA,NA
"MTL000052","MTL000039",NA,NA,NA,NA
"MTL000052","MTL000089",NA,0.876168224299065,NA,0.84982332155477
"MTL000052","MTL000339",NA,NA,NA,NA
"MTL000052","MTL000037",NA,NA,NA,NA
"MTL000052","MTL000188",NA,NA,NA,NA
"MTL000052","MTL000035",NA,NA,NA,NA
"MTL000052","MTL000336",NA,NA,NA,NA
"MTL000052","MTL000098",NA,NA,NA,0.897212543554007
"MTL000052","MTL000312",NA,NA,NA,NA
"MTL000052","MTL000230",NA,NA,NA,NA
"MTL000052","MTL000025",NA,0.701923076923077,0.687248322147651,NA
"MTL000052","MTL000394",NA,NA,NA,NA
"MTL000052","MTL000078",NA,NA,NA,0.844947735191638
"MTL000052","MTL000102",NA,NA,NA,0.880994671403197
"MTL000052","MTL000186",NA,NA,NA,NA
"MTL000052","MTL000411",NA,NA,NA,NA
"MTL000052","MTL000123",NA,NA,NA,0.857876712328767
"MTL000052","MTL000002",NA,NA,0.662905500705219,NA
"MTL000052","MTL000373",NA,NA,NA,NA
"MTL000052","MTL000018",NA,NA,NA,NA
"MTL000052","MTL000301",NA,NA,NA,NA
"MTL000052","MTL000051",NA,0.869158878504673,NA,0.902482269503546
"MTL000052","MTL000111",NA,NA,NA,0.68695652173913
"MTL000052","MTL000150",NA,NA,NA,0.867132867132867
"MTL000052","MTL000343",NA,NA,NA,NA
"MTL000052","MTL000118",NA,NA,NA,0.862888482632541
"MTL000052","MTL000075",NA,NA,NA,0.84695652173913
"MTL000052","MTL000065",NA,NA,NA,0.933993399339934
"MTL000052","MTL000080",NA,NA,NA,0.769230769230769
"MTL000052","MTL000126",NA,NA,NA,0.89103690685413
"MTL000052","MTL000219",NA,NA,NA,NA
"MTL000052","MTL000189",NA,NA,NA,NA
"MTL000052","MTL000309",NA,NA,NA,NA
"MTL000052","MTL000063",NA,NA,NA,0.845217391304348
"MTL000052","MTL000172",NA,0.885514018691589,0.895225464190981,NA
"MTL000052","MTL000196",NA,NA,NA,NA
"MTL000052","MTL000105",NA,NA,NA,0.656794425087108
"MTL000052","MTL000041",NA,0.837616822429907,0.818652849740933,NA
"MTL000052","MTL000106",NA,NA,NA,0.818815331010453
"MTL000052","MTL000042",NA,NA,0.66452442159383,NA
"MTL000052","MTL000036",NA,NA,0.909203980099503,NA
"MTL000052","MTL000355",NA,NA,NA,NA
"MTL000052","MTL000395",NA,NA,NA,NA
"MTL000052","MTL000101",NA,NA,NA,0.650434782608696
"MTL000052","MTL000023",NA,0.69392523364486,0.699865410497981,NA
"MTL000052","MTL000207",NA,NA,NA,NA
"MTL000052","MTL000009",NA,0.887912087912088,0.887305699481865,NA
"MTL000052","MTL000107",NA,0.686915887850467,NA,0.693913043478261
"MTL000052","MTL000365",NA,NA,NA,NA
"MTL000052","MTL000092",NA,NA,NA,0.900696864111498
"MTL000052","MTL000192",NA,NA,NA,NA
"MTL000052","MTL000410",NA,NA,NA,NA
"MTL000052","MTL000038",NA,0.683083511777302,0.654522613065327,NA
"MTL000052","MTL000216",NA,NA,NA,NA
"MTL000052","MTL000131",NA,0.692033293697979,NA,0.63922942206655
"MTL000052","MTL000369",NA,NA,NA,NA
"MTL000052","MTL000325",NA,NA,NA,NA
"MTL000052","MTL000237",NA,NA,NA,NA
"MTL000052","MTL000099",NA,NA,NA,0.922813036020583
"MTL000052","MTL000048",NA,0.691931540342298,0.718217562254259,NA
"MTL000052","MTL000407",NA,NA,NA,NA
"MTL000052","MTL000341",NA,NA,NA,NA
"MTL000052","MTL000220",NA,NA,NA,NA
"MTL000052","MTL000359",NA,NA,NA,NA
"MTL000052","MTL000389",NA,NA,NA,NA
"MTL000052","MTL000307",NA,NA,NA,NA
"MTL000052","MTL000146",NA,NA,NA,0.900696864111498
"MTL000052","MTL000103",NA,0.645905420991926,0.666214382632293,0.618213660245184
"MTL000052","MTL000269",NA,NA,NA,NA
"MTL000052","MTL000135",NA,NA,NA,0.83304347826087
"MTL000052","X",NA,0.866587957497048,NA,NA
"MTL000052","MTL000033",NA,NA,0.876288659793814,NA
"MTL000052","MTL000349",NA,NA,NA,NA
"MTL000052","MTL000163",NA,NA,0.697456492637216,NA
"MTL000052","MTL000390",NA,NA,NA,NA
"MTL000052","MTL000215",NA,NA,NA,NA
"MTL000052","MTL000044",NA,0.723497267759563,0.715374841168996,NA
"MTL000052","MTL000362",NA,NA,NA,NA
"MTL000052","MTL000059",NA,NA,NA,0.897822445561139
"MTL000052","MTL000117",NA,NA,NA,0.801369863013699
"MTL000052","MTL000316",NA,NA,NA,NA
"MTL000052","MTL000072",NA,NA,NA,0.905759162303665
"MTL000052","MTL000079",NA,NA,NA,0.88130081300813
"MTL000052","MTL000190",NA,NA,NA,NA
"MTL000052","MTL000366",NA,NA,NA,NA
"MTL000052","MTL000096",NA,NA,NA,0.926910299003322
"MTL000052","MTL000218",NA,NA,NA,NA
"MTL000052","MTL000400",NA,NA,NA,NA
"MTL000052","MTL000214",NA,NA,NA,NA
"MTL000052","MTL000158",NA,NA,0.884816753926702,NA
"MTL000052","MTL000177",NA,NA,NA,NA
"MTL000052","MTL000256",NA,NA,NA,NA
"MTL000052","MTL000197",NA,NA,NA,NA
"MTL000052","MTL000045",NA,NA,0.896782841823056,NA
"MTL000052","MTL000120",NA,NA,NA,0.798951048951049
"MTL000052","MTL000357",NA,NA,NA,NA
"MTL000052","MTL000199",NA,NA,NA,NA
"MTL000052","MTL000381",NA,NA,NA,NA
"MTL000052","MTL000142",NA,0.900117508813161,0.909210526315789,0.912891986062718
"MTL000052","MTL000195",NA,NA,NA,NA
"MTL000052","MTL000179",NA,NA,NA,NA
"MTL000052","MTL000367",NA,NA,NA,NA
"MTL000052","MTL000290",NA,NA,NA,NA
"MTL000052","MTL000116",NA,NA,NA,0.914335664335664
"MTL000052","MTL000397",NA,NA,NA,NA
"MTL000052","MTL000182",NA,NA,NA,NA
"MTL000052","MTL000119",NA,NA,NA,0.627659574468085
"MTL000052","MTL000088",NA,NA,NA,0.684668989547038
"MTL000052","MTL000138",NA,NA,NA,0.685470085470085
"MTL000052","MTL000280",NA,0.900473933649289,NA,NA
"MTL000052","MTL000181",NA,NA,NA,NA
"MTL000052","MTL000148",NA,NA,NA,0.669626998223801
"MTL000052","MTL000074",NA,NA,NA,0.85207100591716
"MTL000052","MTL000279",NA,NA,NA,NA
"MTL000052","MTL000225",NA,NA,NA,NA
"MTL000052","MTL000132",NA,NA,NA,0.662608695652174
"MTL000052","MTL000011",NA,NA,NA,NA
"MTL000052","MTL000061",NA,NA,NA,0.886759581881533
"MTL000052","MTL000180",NA,NA,NA,NA
"MTL000052","MTL000377",NA,NA,NA,NA
"MTL000052","MTL000071",NA,NA,NA,0.791228070175439
"MTL000052","MTL000087",NA,NA,NA,0.933566433566434
"MTL000052","MTL000005",NA,NA,0.636363636363636,NA
"MTL000052","MTL000070",NA,0.657289002557545,0.679319371727749,0.663157894736842
"MTL000052","MTL000161",NA,0.853836784409257,0.866666666666667,NA
"MTL000052","MTL000229",NA,NA,NA,NA
"MTL000052","MTL000064",NA,NA,NA,0.831010452961672
"MTL000052","MTL000334",NA,NA,NA,NA
"MTL000052","MTL000073",NA,NA,NA,0.807692307692308
"MTL000052","MTL000275",NA,0.675151515151515,NA,NA
"MTL000052","MTL000069",NA,NA,NA,0.852889667250438
"MTL000052","MTL000217",NA,NA,NA,NA
"MTL000052","MTL000113",NA,NA,NA,0.779751332149201
"MTL000052","MTL000356",NA,NA,NA,NA
"MTL000052","MTL000093",NA,NA,NA,0.870855148342059
"MTL000052","MTL000128",NA,NA,NA,0.896853146853147
"MTL000052","MTL000090",NA,0.87816646562123,NA,0.878571428571429
"MTL000052","MTL000211",NA,NA,NA,NA
"MTL000052","MTL000276",NA,NA,NA,NA
"MTL000052","MTL000016",NA,0.757009345794392,0.787716955941255,NA
"MTL000052","MTL000140",NA,NA,NA,0.870567375886525
"MTL000052","MTL000067",NA,NA,NA,0.886759581881533
"MTL000052","MTL000017",NA,NA,NA,NA
"MTL000052","MTL000046",NA,NA,0.619756427604871,NA
"MTL000052","MTL000304",NA,NA,NA,NA
"MTL000052","MTL000324",NA,NA,NA,NA
"MTL000052","MTL000354",NA,NA,NA,NA
"MTL000052","MTL000303",NA,NA,NA,NA
"MTL000052","MTL000029",NA,NA,NA,NA
"MTL000052","MTL000380",NA,NA,NA,NA
"MTL000052","MTL000392",NA,NA,NA,NA
