"Senator1","Senator2","Weight2014","Weight2015","Weight2016","Weight2017"
"Picard","Doyle",0.991830065359477,0.993630573248408,0.993055555555556,1
"Picard","Goodwin",0.989425981873112,0.990783410138249,0.997045790251108,1
"Picard","Ciccone",0.984042553191489,0.989010989010989,0.989536621823617,1
"Picard","Weed",0.98936170212766,0.990888382687927,0.996932515337423,1
"Picard","Conley",0.98937784522003,0.990588235294118,0.989884393063584,1
"Picard","Hodgson",0.975155279503106,NA,NA,NA
"Picard","Lombardo",0.988617886178862,0.99009900990099,0.993006993006993,1
"Picard","Felag",0.987538940809969,0.990783410138249,0.978601997146933,1
"Picard","Walaska",0.985804416403785,0.990543735224586,0.993548387096774,NA
"Picard","Pearson",0.992248062015504,0.99238578680203,0.989720998531571,1
"Picard","Paolino",NA,NA,NA,0.954545454545455
"Picard","Pichardo",0.981072555205047,0.983870967741935,0.995192307692308,NA
"Picard","Sheehan",0.994163424124514,0.990220048899755,0.987692307692308,0.976190476190476
"Picard","Fogarty",0.98811544991511,0.986175115207373,0.990084985835694,1
"Picard","Miller",0.979719188767551,0.992974238875878,0.99344262295082,1
"Picard","DiPalma",0.979661016949153,0.988095238095238,0.994293865905849,1
"Picard","McCaffrey",0.984423676012461,0.987987987987988,0.997118155619596,1
"Picard","Quezada",NA,NA,NA,1
"Picard","Bates",0.98,NA,NA,NA
"Picard","Ottiano",0.989247311827957,0.990430622009569,NA,NA
"Picard","Lombardi",0.986217457886677,0.988610478359909,0.992660550458716,1
"Calkin","Archambault",NA,NA,NA,0.955555555555556
"Calkin","Cote",NA,NA,NA,0.954545454545455
"Calkin","Kettle",NA,NA,NA,0.911111111111111
"Calkin","Rumsey",NA,NA,NA,NA
"Calkin","Raptakis",NA,NA,NA,1
"Calkin","Seveney",NA,NA,NA,0.955555555555556
"Calkin","Crowley",NA,NA,NA,0.953488372093023
"Calkin","Algiere",NA,NA,NA,0.933333333333333
"Calkin","Jabour",NA,NA,NA,0.955555555555556
"Calkin","Ponte",NA,NA,NA,0.942857142857143
"Calkin","Pagliarini",NA,NA,NA,NA
"Calkin","Gallo",NA,NA,NA,1
"Calkin","Coyne",NA,NA,NA,0.953488372093023
"Calkin","Morgan",NA,NA,NA,0.880952380952381
"Calkin","Metts",NA,NA,NA,0.976190476190476
"Calkin","Sosnowski",NA,NA,NA,0.95
"Calkin","Gee",NA,NA,NA,0.909090909090909
"Calkin","Lynch",NA,NA,NA,NA
"Calkin","Neill",NA,NA,NA,NA
"Calkin","Doyle",NA,NA,NA,1
"Calkin","Goodwin",NA,NA,NA,0.945945945945946
"Calkin","Ciccone",NA,NA,NA,0.952380952380952
"Calkin","Weed",NA,NA,NA,0.942857142857143
"Calkin","Conley",NA,NA,NA,0.955555555555556
"Calkin","Hodgson",NA,NA,NA,NA
"Calkin","Lombardo",NA,NA,NA,0.955555555555556
"Calkin","Felag",NA,NA,NA,0.953488372093023
"Calkin","Walaska",NA,NA,NA,NA
"Calkin","Pearson",NA,NA,NA,0.955555555555556
"Calkin","Paolino",NA,NA,NA,0.909090909090909
"Calkin","Pichardo",NA,NA,NA,NA
"Calkin","Sheehan",NA,NA,NA,0.976190476190476
"Calkin","Fogarty",NA,NA,NA,0.955555555555556
"Calkin","Miller",NA,NA,NA,0.954545454545455
"Calkin","DiPalma",NA,NA,NA,0.953488372093023
"Calkin","McCaffrey",NA,NA,NA,0.955555555555556
"Calkin","Quezada",NA,NA,NA,0.954545454545455
"Calkin","Bates",NA,NA,NA,NA
"Calkin","Ottiano",NA,NA,NA,NA
"Calkin","Lombardi",NA,NA,NA,0.954545454545455
"Archambault","Cote",0.966981132075472,0.981900452488688,0.981481481481482,1
"Archambault","Kettle",0.96759941089838,0.952380952380952,0.929967426710098,0.955555555555556
"Archambault","Rumsey",0.993808049535604,NA,NA,NA
"Archambault","Raptakis",0.976993865030675,0.989717223650386,0.958188153310105,1
"Archambault","Seveney",NA,NA,NA,1
"Archambault","Crowley",0.995033112582781,0.997361477572559,0.996563573883162,1
"Archambault","Algiere",0.989583333333333,0.997652582159624,0.940340909090909,0.977777777777778
"Archambault","Jabour",0.995588235294118,0.988636363636364,0.988732394366197,1
"Archambault","Ponte",0.996533795493934,0.997429305912596,0.994169096209913,1
"Archambault","Pagliarini",NA,NA,0.797486033519553,NA
"Archambault","Gallo",0.992603550295858,0.99492385786802,0.997163120567376,1
"Archambault","Coyne",NA,0.993087557603687,0.997163120567376,1
"Archambault","Morgan",NA,0.931034482758621,0.806770098730606,0.928571428571429
"Archambault","Metts",0.982089552238806,0.993071593533487,0.985734664764622,0.976190476190476
"Archambault","Sosnowski",0.998482549317147,0.997641509433962,0.997198879551821,1
"Archambault","Gee",NA,0.952054794520548,0.918767507002801,0.954545454545455
"Archambault","Lynch",0.995562130177515,0.997706422018349,NA,NA
"Archambault","Neill",0.96274217585693,0.967889908256881,0.830155979202773,NA
"Archambault","Doyle",0.998422712933754,0.996825396825397,0.996569468267582,1
"Archambault","Goodwin",0.998531571218796,0.997706422018349,0.998542274052478,1
"Archambault","Ciccone",0.990430622009569,0.997267759562842,0.994091580502216,1
"Archambault","Weed",0.998522895125554,0.997732426303855,0.996965098634294,1
"Archambault","Conley",0.995581737849779,0.997658079625293,0.995714285714286,1
"Archambault","Hodgson",0.972768532526475,NA,NA,NA
"Archambault","Lombardo",0.993690851735016,0.997536945812808,0.996569468267582,1
"Archambault","Felag",0.990963855421687,0.997706422018349,0.984485190409027,1
"Archambault","Walaska",0.992378048780488,0.995294117647059,0.995253164556962,NA
"Archambault","Pearson",0.989457831325301,0.994936708860759,0.995645863570392,1
"Archambault","Paolino",NA,NA,NA,0.954545454545455
"Archambault","Pichardo",0.987748851454824,0.991957104557641,0.998417721518987,NA
